T,x,p,s,X,P,S,t
SPY, 2, 371.86, 3, 17, 371.88, 6, 1608230471028000000
SPY, 2, 371.86, 3, 17, 371.88, 1, 1608230471028000000
SPY, 17, 371.86, 2, 17, 371.88, 1, 1608230471028000000
SPY, 2, 371.86, 4, 17, 371.88, 1, 1608230471029000000
SPY, 17, 371.87, 1, 17, 371.88, 1, 1608230471029000000
SPY, 2, 371.86, 4, 17, 371.88, 1, 1608230471029000000
SPY, 2, 371.86, 2, 17, 371.88, 1, 1608230471029000000
SPY, 17, 371.87, 1, 17, 371.88, 1, 1608230471029000000
SPY, 17, 371.87, 1, 17, 371.89, 3, 1608230471029000000
SPY, 17, 371.87, 1, 15, 371.89, 16, 1608230471029000000
SPY, 17, 371.87, 1, 2, 371.89, 6, 1608230471029000000
SPY, 17, 371.87, 2, 2, 371.89, 6, 1608230471039000000
SPY, 17, 371.87, 2, 2, 371.89, 5, 1608230471039000000
SPY, 2, 371.86, 2, 2, 371.89, 5, 1608230471039000000
SPY, 17, 371.87, 1, 2, 371.89, 5, 1608230471041000000
SPY, 17, 371.87, 1, 17, 371.89, 3, 1608230471041000000
SPY, 17, 371.87, 2, 17, 371.89, 3, 1608230471166000000
SPY, 17, 371.87, 2, 2, 371.89, 1, 1608230471166000000
SPY, 17, 371.87, 2, 17, 371.89, 2, 1608230471177000000
SPY, 17, 371.87, 2, 15, 371.89, 16, 1608230471177000000
SPY, 17, 371.87, 2, 2, 371.89, 1, 1608230471177000000
SPY, 17, 371.87, 2, 15, 371.89, 1, 1608230471179000000
SPY, 17, 371.87, 2, 2, 371.89, 1, 1608230471179000000
SPY, 17, 371.87, 2, 17, 371.89, 3, 1608230471225000000
SPY, 17, 371.87, 2, 2, 371.89, 1, 1608230471228000000
SPY, 17, 371.87, 2, 15, 371.89, 1, 1608230471790000000
SPY, 17, 371.87, 2, 2, 371.89, 1, 1608230471790000000
SPY, 17, 371.87, 2, 17, 371.89, 3, 1608230471790000000
SPY, 17, 371.87, 2, 2, 371.89, 1, 1608230471790000000
SPY, 2, 371.86, 2, 2, 371.89, 1, 1608230471790000000
SPY, 2, 371.86, 2, 2, 371.89, 6, 1608230471790000000
SPY, 17, 371.87, 2, 2, 371.89, 6, 1608230471790000000
SPY, 2, 371.86, 2, 2, 371.89, 6, 1608230471791000000
SPY, 17, 371.86, 2, 17, 371.89, 3, 1608230471800000000
SPY, 17, 371.87, 2, 2, 371.89, 6, 1608230471803000000
SPY, 2, 371.86, 2, 15, 371.89, 16, 1608230471791000000
SPY, 2, 371.86, 2, 3, 371.89, 10, 1608230471791000000
SPY, 2, 371.86, 2, 17, 371.88, 1, 1608230471791000000
SPY, 17, 371.87, 1, 17, 371.88, 1, 1608230472109000000
SPY, 17, 371.86, 2, 17, 371.88, 1, 1608230472177000000
SPY, 2, 371.86, 4, 17, 371.88, 1, 1608230472177000000
SPY, 2, 371.86, 2, 17, 371.88, 1, 1608230472179000000
SPY, 17, 371.86, 2, 17, 371.88, 1, 1608230472177000000
SPY, 2, 371.86, 2, 17, 371.88, 6, 1608230472179000000
SPY, 17, 371.86, 2, 17, 371.88, 6, 1608230472179000000
SPY, 17, 371.86, 2, 17, 371.88, 5, 1608230472806000000
SPY, 17, 371.86, 2, 2, 371.89, 6, 1608230473413000000
SPY, 17, 371.86, 2, 17, 371.89, 3, 1608230473413000000
SPY, 2, 371.86, 2, 3, 371.89, 10, 1608230473413000000
SPY, 17, 371.86, 2, 17, 371.89, 3, 1608230473413000000
SPY, 2, 371.86, 2, 2, 371.89, 6, 1608230473413000000
SPY, 2, 371.86, 2, 15, 371.89, 16, 1608230473413000000
SPY, 2, 371.86, 2, 2, 371.89, 6, 1608230473413000000
SPY, 17, 371.87, 2, 2, 371.89, 6, 1608230473421000000
SPY, 2, 371.86, 2, 2, 371.89, 6, 1608230473413000000
SPY, 17, 371.86, 2, 17, 371.89, 3, 1608230473421000000
SPY, 17, 371.87, 2, 2, 371.89, 6, 1608230473421000000
SPY, 17, 371.87, 1, 2, 371.89, 6, 1608230473422000000
SPY, 2, 371.86, 2, 2, 371.89, 6, 1608230473413000000
SPY, 17, 371.87, 2, 2, 371.89, 6, 1608230473433000000
SPY, 17, 371.87, 2, 17, 371.89, 3, 1608230473433000000
SPY, 2, 371.86, 2, 15, 371.89, 16, 1608230473413000000
SPY, 17, 371.87, 2, 2, 371.89, 6, 1608230473434000000
SPY, 17, 371.86, 2, 17, 371.89, 3, 1608230473510000000
SPY, 2, 371.86, 2, 2, 371.89, 6, 1608230473413000000
SPY, 2, 371.86, 2, 15, 371.89, 16, 1608230473413000000
SPY, 17, 371.87, 2, 17, 371.89, 3, 1608230473794000000
SPY, 2, 371.86, 2, 2, 371.89, 6, 1608230473413000000
SPY, 2, 371.86, 2, 2, 371.89, 5, 1608230473794000000
SPY, 17, 371.87, 1, 2, 371.89, 5, 1608230473794000000
SPY, 2, 371.86, 2, 2, 371.89, 5, 1608230473794000000
SPY, 17, 371.87, 2, 17, 371.89, 3, 1608230473796000000
SPY, 2, 371.86, 2, 15, 371.89, 16, 1608230473794000000
SPY, 2, 371.86, 2, 2, 371.89, 5, 1608230473794000000
SPY, 17, 371.86, 3, 3, 371.89, 10, 1608230473803000000
SPY, 17, 371.86, 3, 17, 371.88, 5, 1608230473805000000
SPY, 17, 371.86, 3, 2, 371.88, 2, 1608230473805000000
SPY, 17, 371.86, 1, 2, 371.88, 2, 1608230474954000000
SPY, 17, 371.86, 1, 17, 371.88, 5, 1608230474954000000
SPY, 17, 371.86, 1, 2, 371.88, 2, 1608230474954000000
SPY, 17, 371.86, 1, 2, 371.88, 3, 1608230474954000000
SPY, 17, 371.86, 1, 2, 371.88, 2, 1608230474954000000
SPY, 17, 371.86, 1, 17, 371.88, 5, 1608230474954000000
SPY, 17, 371.86, 1, 2, 371.88, 2, 1608230474954000000
SPY, 17, 371.86, 1, 17, 371.88, 5, 1608230474954000000
SPY, 17, 371.86, 1, 2, 371.88, 2, 1608230474954000000
SPY, 17, 371.86, 1, 17, 371.88, 5, 1608230474954000000
SPY, 17, 371.86, 1, 17, 371.89, 6, 1608230477053000000
SPY, 17, 371.86, 1, 2, 371.89, 5, 1608230477053000000
SPY, 17, 371.86, 1, 17, 371.89, 4, 1608230477053000000
SPY, 17, 371.86, 1, 15, 371.89, 16, 1608230477053000000
SPY, 17, 371.86, 1, 17, 371.88, 5, 1608230477125000000
SPY, 17, 371.86, 1, 2, 371.88, 2, 1608230477125000000
SPY, 17, 371.86, 1, 17, 371.88, 5, 1608230477125000000
SPY, 17, 371.87, 2, 17, 371.88, 5, 1608230478367000000
SPY, 17, 371.86, 1, 17, 371.88, 5, 1608230478367000000
SPY, 17, 371.87, 2, 17, 371.88, 5, 1608230478371000000
SPY, 17, 371.86, 1, 17, 371.88, 5, 1608230478371000000
SPY, 17, 371.87, 2, 17, 371.88, 5, 1608230478372000000
SPY, 17, 371.86, 1, 17, 371.88, 5, 1608230478372000000
SPY, 17, 371.87, 2, 17, 371.88, 5, 1608230478372000000
SPY, 17, 371.86, 1, 17, 371.88, 5, 1608230478372000000
SPY, 17, 371.87, 2, 17, 371.88, 5, 1608230478373000000
SPY, 17, 371.87, 2, 3, 371.89, 10, 1608230478374000000
SPY, 17, 371.87, 2, 2, 371.89, 5, 1608230478374000000
SPY, 17, 371.87, 2, 17, 371.89, 3, 1608230478374000000
SPY, 2, 371.87, 2, 15, 371.89, 16, 1608230478375000000
SPY, 17, 371.87, 2, 17, 371.89, 3, 1608230478374000000
SPY, 2, 371.87, 2, 17, 371.89, 3, 1608230478375000000
SPY, 15, 371.87, 1, 15, 371.89, 1, 1608230478377000000
SPY, 2, 371.87, 2, 17, 371.89, 3, 1608230478377000000
SPY, 15, 371.87, 1, 15, 371.89, 1, 1608230478377000000
SPY, 2, 371.87, 4, 17, 371.89, 3, 1608230478377000000
SPY, 17, 371.87, 2, 17, 371.89, 3, 1608230478374000000
SPY, 2, 371.87, 2, 17, 371.89, 3, 1608230478376000000
SPY, 2, 371.87, 3, 17, 371.89, 3, 1608230478379000000
SPY, 2, 371.87, 2, 17, 371.89, 3, 1608230478379000000
SPY, 2, 371.87, 3, 17, 371.89, 3, 1608230478379000000
SPY, 15, 371.87, 1, 15, 371.89, 1, 1608230478377000000
SPY, 2, 371.87, 3, 17, 371.89, 3, 1608230478381000000
SPY, 15, 371.87, 1, 15, 371.89, 1, 1608230478377000000
SPY, 2, 371.87, 2, 17, 371.89, 3, 1608230478382000000
SPY, 2, 371.87, 3, 17, 371.89, 3, 1608230478400000000
SPY, 15, 371.87, 1, 15, 371.89, 16, 1608230478382000000
SPY, 15, 371.87, 1, 15, 371.89, 1, 1608230478387000000
SPY, 2, 371.87, 4, 17, 371.89, 3, 1608230478387000000
SPY, 15, 371.87, 1, 15, 371.89, 1, 1608230478387000000
SPY, 2, 371.87, 4, 17, 371.89, 2, 1608230478561000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230479015000000
SPY, 15, 371.87, 1, 15, 371.89, 1, 1608230478387000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230479015000000
SPY, 2, 371.87, 4, 15, 371.89, 1, 1608230479015000000
SPY, 17, 371.88, 1, 17, 371.89, 1, 1608230479015000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230479015000000
SPY, 2, 371.88, 1, 17, 371.89, 1, 1608230479027000000
SPY, 2, 371.88, 3, 17, 371.89, 1, 1608230479052000000
SPY, 2, 371.88, 5, 15, 371.89, 1, 1608230479052000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230479053000000
SPY, 17, 371.88, 2, 15, 371.89, 1, 1608230479015000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230479015000000
SPY, 2, 371.88, 2, 15, 371.89, 1, 1608230479060000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230479235000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230479015000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230479236000000
SPY, 15, 371.88, 1, 15, 371.89, 1, 1608230479270000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230479015000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230479236000000
SPY, 2, 371.88, 2, 15, 371.89, 1, 1608230479236000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230479236000000
SPY, 2, 371.88, 2, 15, 371.89, 1, 1608230479236000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230479236000000
SPY, 2, 371.88, 2, 15, 371.89, 1, 1608230479236000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230479236000000
SPY, 2, 371.88, 2, 15, 371.89, 1, 1608230479236000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230479236000000
SPY, 17, 371.88, 2, 15, 371.89, 1, 1608230479015000000
SPY, 2, 371.88, 2, 15, 371.89, 1, 1608230479602000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230479602000000
SPY, 2, 371.88, 2, 15, 371.89, 1, 1608230479602000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230479015000000
SPY, 2, 371.88, 1, 17, 371.89, 1, 1608230479945000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230479015000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230480069000000
SPY, 2, 371.88, 4, 17, 371.89, 1, 1608230480126000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230480126000000
SPY, 2, 371.88, 4, 17, 371.89, 1, 1608230480488000000
SPY, 2, 371.88, 5, 17, 371.89, 1, 1608230480489000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230480488000000
SPY, 2, 371.88, 3, 17, 371.89, 1, 1608230480488000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230480515000000
SPY, 2, 371.88, 3, 17, 371.89, 1, 1608230480514000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230479015000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230480683000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230479015000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230480744000000
SPY, 17, 371.88, 2, 17, 371.91, 7, 1608230480991000000
SPY, 15, 371.88, 1, 15, 371.91, 15, 1608230481484000000
SPY, 17, 371.88, 2, 2, 371.91, 5, 1608230480991000000
SPY, 2, 371.88, 2, 15, 371.91, 15, 1608230481562000000
SPY, 17, 371.88, 2, 2, 371.91, 5, 1608230480991000000
SPY, 17, 371.88, 2, 17, 371.91, 7, 1608230480991000000
SPY, 2, 371.88, 2, 2, 371.91, 5, 1608230481786000000
SPY, 17, 371.88, 2, 15, 371.91, 15, 1608230480991000000
SPY, 2, 371.88, 2, 15, 371.91, 15, 1608230481789000000
SPY, 17, 371.88, 2, 17, 371.91, 7, 1608230480991000000
SPY, 2, 371.88, 2, 2, 371.91, 5, 1608230481926000000
SPY, 17, 371.88, 2, 3, 371.91, 10, 1608230480991000000
SPY, 17, 371.88, 1, 2, 371.91, 5, 1608230481988000000
SPY, 17, 371.88, 1, 3, 371.91, 10, 1608230481988000000
SPY, 17, 371.88, 1, 17, 371.9, 2, 1608230481994000000
SPY, 2, 371.87, 4, 17, 371.9, 2, 1608230481990000000
SPY, 17, 371.87, 2, 17, 371.9, 2, 1608230481996000000
SPY, 2, 371.87, 2, 17, 371.9, 2, 1608230482028000000
SPY, 17, 371.87, 2, 17, 371.9, 2, 1608230481996000000
SPY, 17, 371.87, 2, 17, 371.89, 1, 1608230482030000000
SPY, 17, 371.87, 2, 17, 371.9, 2, 1608230482030000000
SPY, 17, 371.87, 2, 17, 371.89, 1, 1608230482030000000
SPY, 17, 371.87, 2, 15, 371.89, 15, 1608230482031000000
SPY, 17, 371.87, 2, 17, 371.89, 1, 1608230482037000000
SPY, 17, 371.87, 2, 15, 371.89, 15, 1608230482038000000
SPY, 17, 371.87, 3, 15, 371.89, 15, 1608230482464000000
SPY, 17, 371.87, 3, 17, 371.9, 2, 1608230482464000000
SPY, 17, 371.87, 3, 2, 371.89, 2, 1608230482464000000
SPY, 17, 371.87, 3, 17, 371.9, 2, 1608230482464000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230482681000000
SPY, 17, 371.87, 3, 2, 371.89, 2, 1608230482681000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230482681000000
SPY, 17, 371.87, 3, 2, 371.89, 2, 1608230482681000000
SPY, 17, 371.87, 3, 2, 371.89, 1, 1608230482681000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230482681000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230482681000000
SPY, 17, 371.87, 1, 3, 371.89, 10, 1608230482681000000
SPY, 17, 371.87, 1, 15, 371.89, 15, 1608230482681000000
SPY, 17, 371.87, 1, 2, 371.89, 2, 1608230482681000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230482681000000
SPY, 17, 371.87, 1, 2, 371.89, 7, 1608230482681000000
SPY, 17, 371.87, 1, 15, 371.89, 15, 1608230482681000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230482684000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230482685000000
SPY, 17, 371.87, 1, 17, 371.88, 1, 1608230482685000000
SPY, 17, 371.87, 2, 2, 371.89, 5, 1608230482686000000
SPY, 17, 371.87, 2, 15, 371.89, 15, 1608230482686000000
SPY, 17, 371.87, 2, 2, 371.89, 5, 1608230482685000000
SPY, 17, 371.87, 2, 15, 371.89, 15, 1608230482691000000
SPY, 17, 371.87, 2, 2, 371.89, 5, 1608230482691000000
SPY, 17, 371.87, 2, 3, 371.89, 10, 1608230482691000000
SPY, 17, 371.87, 2, 2, 371.89, 5, 1608230482691000000
SPY, 17, 371.87, 2, 15, 371.89, 15, 1608230482691000000
SPY, 17, 371.87, 2, 2, 371.89, 5, 1608230482691000000
SPY, 17, 371.87, 2, 17, 371.89, 1, 1608230482691000000
SPY, 17, 371.87, 2, 2, 371.89, 5, 1608230482691000000
SPY, 17, 371.87, 2, 15, 371.89, 15, 1608230482691000000
SPY, 2, 371.87, 2, 15, 371.89, 15, 1608230483098000000
SPY, 2, 371.87, 2, 17, 371.9, 2, 1608230483098000000
SPY, 17, 371.87, 2, 17, 371.9, 2, 1608230483097000000
SPY, 17, 371.87, 2, 2, 371.89, 2, 1608230483097000000
SPY, 17, 371.87, 2, 15, 371.89, 15, 1608230483104000000
SPY, 17, 371.87, 2, 2, 371.89, 2, 1608230483104000000
SPY, 17, 371.87, 2, 17, 371.89, 1, 1608230483104000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230483127000000
SPY, 17, 371.87, 2, 17, 371.89, 1, 1608230483128000000
SPY, 17, 371.87, 1, 15, 371.89, 15, 1608230483137000000
SPY, 17, 371.87, 2, 17, 371.89, 1, 1608230483138000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230483140000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230483140000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230483140000000
SPY, 17, 371.87, 1, 2, 371.88, 2, 1608230483140000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230483140000000
SPY, 17, 371.87, 1, 2, 371.88, 1, 1608230483140000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230483140000000
SPY, 17, 371.87, 1, 2, 371.88, 2, 1608230483140000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230483140000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230483589000000
SPY, 17, 371.87, 3, 17, 371.88, 5, 1608230483602000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230483605000000
SPY, 17, 371.87, 1, 2, 371.89, 5, 1608230483617000000
SPY, 17, 371.87, 1, 15, 371.89, 15, 1608230483617000000
SPY, 17, 371.87, 2, 2, 371.89, 5, 1608230483617000000
SPY, 17, 371.87, 2, 17, 371.88, 1, 1608230483617000000
SPY, 17, 371.87, 1, 17, 371.88, 1, 1608230483617000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230483651000000
SPY, 17, 371.87, 3, 17, 371.88, 5, 1608230483730000000
SPY, 17, 371.87, 3, 17, 371.88, 6, 1608230483730000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230483846000000
SPY, 17, 371.87, 3, 17, 371.88, 5, 1608230483889000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230483889000000
SPY, 17, 371.87, 3, 17, 371.88, 5, 1608230483889000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230483890000000
SPY, 17, 371.87, 3, 17, 371.88, 5, 1608230484822000000
SPY, 17, 371.87, 3, 2, 371.89, 5, 1608230485059000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230485059000000
SPY, 17, 371.87, 3, 15, 371.89, 15, 1608230485059000000
SPY, 17, 371.87, 3, 2, 371.89, 5, 1608230485059000000
SPY, 17, 371.87, 3, 15, 371.89, 15, 1608230485059000000
SPY, 2, 371.87, 1, 15, 371.89, 15, 1608230485075000000
SPY, 2, 371.87, 3, 15, 371.89, 15, 1608230485075000000
SPY, 17, 371.87, 3, 15, 371.89, 15, 1608230485059000000
SPY, 2, 371.87, 3, 15, 371.89, 15, 1608230485075000000
SPY, 17, 371.87, 3, 15, 371.89, 15, 1608230485059000000
SPY, 2, 371.87, 3, 15, 371.89, 15, 1608230485075000000
SPY, 15, 371.87, 1, 15, 371.89, 15, 1608230485102000000
SPY, 17, 371.87, 3, 15, 371.89, 15, 1608230485059000000
SPY, 2, 371.87, 2, 15, 371.89, 15, 1608230485103000000
SPY, 17, 371.87, 3, 15, 371.89, 15, 1608230485059000000
SPY, 2, 371.87, 3, 15, 371.89, 15, 1608230485103000000
SPY, 2, 371.87, 2, 15, 371.89, 15, 1608230485103000000
SPY, 2, 371.87, 3, 15, 371.89, 15, 1608230485259000000
SPY, 2, 371.87, 3, 17, 371.9, 2, 1608230485259000000
SPY, 17, 371.87, 3, 17, 371.9, 2, 1608230485059000000
SPY, 2, 371.87, 3, 17, 371.9, 2, 1608230485259000000
SPY, 2, 371.87, 2, 17, 371.9, 2, 1608230485260000000
SPY, 2, 371.87, 3, 17, 371.9, 2, 1608230485260000000
SPY, 17, 371.87, 3, 17, 371.9, 2, 1608230485059000000
SPY, 2, 371.87, 4, 17, 371.9, 2, 1608230485260000000
SPY, 2, 371.87, 2, 17, 371.9, 2, 1608230485259000000
SPY, 17, 371.87, 3, 17, 371.9, 2, 1608230485059000000
SPY, 2, 371.87, 5, 17, 371.9, 2, 1608230485266000000
SPY, 2, 371.87, 3, 17, 371.9, 2, 1608230485270000000
SPY, 2, 371.87, 4, 17, 371.9, 2, 1608230485276000000
SPY, 15, 371.87, 1, 17, 371.9, 2, 1608230485438000000
SPY, 2, 371.87, 4, 17, 371.9, 2, 1608230485276000000
SPY, 2, 371.87, 3, 17, 371.9, 2, 1608230485480000000
SPY, 2, 371.87, 2, 17, 371.9, 2, 1608230485582000000
SPY, 17, 371.87, 3, 17, 371.9, 2, 1608230485059000000
SPY, 2, 371.87, 2, 17, 371.9, 2, 1608230485594000000
SPY, 2, 371.87, 2, 3, 371.89, 10, 1608230485594000000
SPY, 17, 371.87, 3, 3, 371.89, 10, 1608230485059000000
SPY, 17, 371.87, 3, 15, 371.89, 15, 1608230485059000000
SPY, 2, 371.87, 2, 15, 371.89, 15, 1608230485940000000
SPY, 15, 371.87, 1, 15, 371.89, 15, 1608230485942000000
SPY, 2, 371.87, 2, 3, 371.89, 10, 1608230485940000000
SPY, 2, 371.87, 3, 3, 371.89, 10, 1608230485965000000
SPY, 2, 371.87, 2, 3, 371.89, 10, 1608230485974000000
SPY, 2, 371.87, 2, 15, 371.89, 15, 1608230485974000000
SPY, 2, 371.87, 3, 15, 371.89, 15, 1608230486071000000
SPY, 2, 371.87, 3, 17, 371.9, 2, 1608230486071000000
SPY, 2, 371.87, 2, 17, 371.9, 2, 1608230486075000000
SPY, 17, 371.87, 3, 17, 371.9, 2, 1608230485059000000
SPY, 17, 371.87, 3, 15, 371.89, 15, 1608230485059000000
SPY, 17, 371.87, 1, 15, 371.89, 15, 1608230486507000000
SPY, 17, 371.87, 1, 3, 371.89, 10, 1608230486507000000
SPY, 17, 371.87, 1, 2, 371.89, 5, 1608230486507000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230486508000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230486508000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230486520000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230486951000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230487164000000
SPY, 17, 371.87, 2, 17, 371.88, 5, 1608230487351000000
SPY, 17, 371.87, 4, 17, 371.88, 5, 1608230487463000000
SPY, 17, 371.87, 4, 15, 371.89, 15, 1608230487465000000
SPY, 17, 371.87, 4, 2, 371.89, 5, 1608230487465000000
SPY, 17, 371.87, 2, 2, 371.89, 5, 1608230487465000000
SPY, 17, 371.87, 2, 15, 371.89, 15, 1608230487465000000
SPY, 17, 371.87, 2, 2, 371.89, 5, 1608230487465000000
SPY, 17, 371.87, 3, 2, 371.89, 5, 1608230487465000000
SPY, 17, 371.87, 3, 17, 371.89, 2, 1608230487465000000
SPY, 17, 371.87, 3, 2, 371.89, 5, 1608230487465000000
SPY, 17, 371.87, 3, 17, 371.89, 2, 1608230487465000000
SPY, 2, 371.87, 1, 17, 371.89, 2, 1608230487485000000
SPY, 17, 371.87, 3, 17, 371.89, 2, 1608230487465000000
SPY, 15, 371.87, 1, 15, 371.89, 15, 1608230487486000000
SPY, 17, 371.87, 3, 17, 371.89, 2, 1608230487465000000
SPY, 2, 371.87, 1, 15, 371.89, 15, 1608230487493000000
SPY, 17, 371.87, 3, 17, 371.89, 2, 1608230487465000000
SPY, 2, 371.87, 1, 17, 371.89, 2, 1608230487493000000
SPY, 17, 371.87, 3, 17, 371.89, 2, 1608230487465000000
SPY, 2, 371.87, 2, 17, 371.89, 2, 1608230487494000000
SPY, 17, 371.87, 3, 17, 371.89, 2, 1608230487465000000
SPY, 2, 371.87, 1, 17, 371.89, 2, 1608230487494000000
SPY, 2, 371.87, 3, 17, 371.89, 2, 1608230487494000000
SPY, 2, 371.87, 1, 15, 371.89, 15, 1608230487494000000
SPY, 17, 371.87, 3, 15, 371.89, 15, 1608230487465000000
SPY, 2, 371.87, 1, 15, 371.89, 15, 1608230487505000000
SPY, 2, 371.87, 1, 17, 371.89, 2, 1608230487505000000
SPY, 17, 371.87, 3, 17, 371.89, 2, 1608230487465000000
SPY, 2, 371.87, 2, 17, 371.89, 2, 1608230487516000000
SPY, 2, 371.87, 3, 17, 371.89, 2, 1608230487516000000
SPY, 2, 371.87, 1, 17, 371.89, 2, 1608230487585000000
SPY, 17, 371.87, 3, 17, 371.89, 2, 1608230487465000000
SPY, 2, 371.87, 1, 17, 371.89, 2, 1608230487641000000
SPY, 15, 371.87, 1, 17, 371.89, 2, 1608230487689000000
SPY, 17, 371.87, 3, 17, 371.89, 2, 1608230487465000000
SPY, 17, 371.87, 3, 17, 371.89, 3, 1608230487874000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230487878000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230488069000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230488069000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230487878000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230488096000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230488096000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230488096000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230488108000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230487878000000
SPY, 17, 371.88, 1, 17, 371.89, 1, 1608230488108000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230488109000000
SPY, 2, 371.88, 1, 17, 371.89, 1, 1608230488124000000
SPY, 2, 371.88, 3, 17, 371.89, 1, 1608230488132000000
SPY, 15, 371.88, 1, 17, 371.89, 1, 1608230488109000000
SPY, 2, 371.88, 3, 17, 371.89, 1, 1608230488132000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230488138000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230488109000000
SPY, 2, 371.88, 1, 17, 371.89, 1, 1608230488343000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230488109000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230488351000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230488109000000
SPY, 15, 371.88, 1, 17, 371.89, 1, 1608230488109000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230488109000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230488351000000
SPY, 15, 371.88, 1, 17, 371.89, 1, 1608230488109000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230488377000000
SPY, 17, 371.88, 2, 17, 371.89, 1, 1608230488109000000
SPY, 17, 371.88, 1, 17, 371.89, 1, 1608230488447000000
SPY, 17, 371.88, 3, 17, 371.89, 1, 1608230488480000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230489043000000
SPY, 15, 371.88, 1, 17, 371.89, 1, 1608230488109000000
SPY, 2, 371.88, 1, 17, 371.89, 1, 1608230489051000000
SPY, 17, 371.88, 3, 17, 371.89, 1, 1608230488480000000
SPY, 15, 371.88, 1, 17, 371.89, 1, 1608230488109000000
SPY, 17, 371.88, 3, 17, 371.89, 1, 1608230488480000000
SPY, 2, 371.88, 2, 17, 371.89, 1, 1608230489569000000
